image,caractéristique,classe
512-1074-0001.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1651-1437-0002.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
2586-725-0029.png,"[1 1 0 0 1 1 0 2 0 0 1 1 0 0 0 0 1 1 1 0 4 0 1 0 0 3 0 0 0 0 0 2 1 0 1 0 0
 0 2 0 0 0 0 1 0 2 0 0 0 0]",1
2649-857-0012.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
339-633-0023.png,"[4 0 1 4 1 2 0 3 0 2 0 2 0 2 0 3 7 2 0 1 2 2 3 0 1 2 2 1 0 4 0 0 3 4 2 2 2
 1 0 3 3 4 2 6 1 4 2 2 2 4]",1
2386-2063-0012.png,"[4 1 1 0 0 3 1 1 1 0 1 0 4 0 0 1 2 0 2 0 1 1 1 1 0 2 0 1 0 1 0 0 2 2 2 0 3
 0 0 0 1 2 0 0 1 1 1 0 1 1]",1
156-19052-1-068.png,"[ 4  1  3  2  0  4  2  4  3  5  4  6  3  0  5  6 12  3  4  6  4  2  2  2
  4  4  7  5  1  2  5  5  3  5  2  4  2  1  1  5  2  5  6  5  3  9  0  2
  5  3]",1
225-2160-0026.png,"[0 0 0 0 0 2 0 1 1 0 1 0 2 0 2 0 2 0 0 3 1 0 0 0 1 0 1 2 0 0 0 3 1 1 0 0 0
 3 0 4 2 4 1 1 0 0 1 2 0 3]",1
2653-2103-0017.png,"[1 0 1 1 0 0 0 4 0 0 0 0 0 0 0 3 1 2 0 2 0 0 0 1 3 0 0 1 0 0 2 4 3 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 2 0 2]",1
492-11838-1-12.png,"[ 5  5  0  1  1  8  1 12  8  4  3 18  1  7  3  8  8  2 17  2 23  4 13  0
  0 21  0  4  4  0 10  2  6  6 10  8 19  2 14  3  6  8  2  5  2 16  5  5
  1  3]",1
1345-452-0015.png,"[1 0 1 3 0 0 1 1 0 0 1 6 1 0 0 0 3 2 0 1 3 0 0 0 0 1 0 1 1 0 1 3 2 0 0 0 0
 0 0 0 2 1 1 0 0 1 0 0 0 1]",1
2469-2722-0006.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0]",1
2425-2528-0008.png,"[2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 1 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0]",1
360-226-0027.png,"[0 3 1 1 0 0 0 2 2 0 0 2 0 0 0 2 0 1 0 0 2 1 0 0 0 2 0 0 2 0 0 3 1 0 2 0 1
 2 1 0 0 0 0 0 2 0 0 1 0 0]",1
2120-2100-0007.png,"[1 1 0 0 0 0 0 2 0 1 0 0 0 0 0 1 3 1 0 2 1 0 2 1 1 0 0 0 0 0 0 1 3 0 1 1 1
 0 0 0 0 0 1 0 0 1 0 0 0 2]",1
170-2108-0001.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1698-2427-0008.png,"[ 6  7  6  1  8 16  6  2  8  6  5  2  9 15 13  5  2  5  3  8  6  7  7  4
  3  4 10  6 14 17  1  0  1  4  4  4  2  7  6 10  2 11  4  6  6  4  1  3
 12  4]",1
2735-585-0020.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1048-1085-0012.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
285-26-0012.png,"[1 1 2 0 2 0 0 4 0 0 0 3 1 1 2 1 2 0 0 2 2 2 2 2 0 2 1 0 0 1 1 3 0 0 1 2 0
 0 1 4 0 0 0 2 1 2 1 2 0 1]",1
2651-138-0065.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1286-2379-0015.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0]",1
478-1320-0020.png,"[ 3  3  9  7  3  4  4  5  4  5  2  5  4  5  6  5  8  1  2  5 10  8  4 11
  9  2 13  3  8 15  1  7  5  5  7  3  2  1  4  5  2  3  2  9  2  7  8  2
 11  5]",1
2250-317-0031.png,"[16  8 23 12  3  7  9  9  2  8  8  5  7 10  8 13  6  8  9 14  7  7 13 31
 12  9 36  9 11 18  3 11  9  7 17 10 14  7 12  8  4  2  7  4  6  8  6  6
 12  7]",1
1518-1346-0004.png,"[0 0 0 1 1 0 0 1 0 0 2 0 0 0 0 3 1 0 0 1 2 2 3 0 1 0 0 0 2 0 0 2 2 0 0 2 4
 0 0 3 1 0 0 1 0 2 0 0 0 1]",1
2347-236-0019.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 1 2]",1
323-1902-1-15.png,"[1 1 1 4 0 0 1 3 0 0 0 2 0 0 0 3 3 1 0 1 0 0 1 0 2 0 0 0 0 2 0 2 0 1 0 0 3
 0 1 1 0 0 0 0 0 1 0 0 0 0]",1
201-10872-1-233.png,"[0 0 1 0 0 2 1 0 1 0 0 2 0 0 1 8 4 0 0 0 2 1 1 0 1 3 0 2 1 0 1 0 1 0 1 2 0
 0 0 1 0 3 2 1 0 2 2 0 0 2]",1
89-20860-1-0671.png,"[10  5 16  6  6  5 11  8  4  5  3 11  9  9  9  8 10 11 11 12  7  4  3 13
 14  7 14 12  8  8 15 12  7  9  6 15  6  5  3 14  1 14 12  5 10  7  8  3
  7 15]",1
32-2425-0021.png,"[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 0 0 0 1]",1
792-660-0039.png,"[27 10 11  9 15  9 16 15 18 15  9  9 21 16 14 22 12 11 11 12  9 13 22 21
 13 23 26  8 18 29 13  6  6  9 23 17 19 15 24 11 15  8 10 28 19  7 22 12
 14 11]",1
86-13421-1-100.png,"[ 1  2  0  2  2  1  0  3  1  0  1  5  0  1  1  3  2  0  0  0 10  0  2  0
  0  1 11  0  1  0  1  0  1  0  1  1  2  0  3  2  0  1  0  0  1  1  0  1
  0  0]",1
2684-859-0004.png,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
2095-1035-0001.png,"[44 10  9 10  6  5  5  7 10 25 10  9  6 15 12  8  9  3  8  8 12  7  9 18
  5  8 23 12 18 26  7  6  5  5 12  9 16 10  5  8  6 10  8  7  9  3  2  9
 11  7]",1
1037-2187-0045.png,"[0 0 2 0 0 0 2 2 1 1 0 0 1 0 0 1 9 2 0 1 1 0 0 0 2 0 1 1 0 0 0 1 0 0 0 0 1
 0 0 0 1 1 1 0 1 1 1 1 0 2]",1
2720-1213-0027.png,"[22  5 21 23  7  8 13  9 14 15 11 10 12 27 12 11 24  9 11 27  2 17 12 40
  7 13 29 16 14 18 14 16  4 14  6  4  9  8 10 10 10  9 14 11 15  6 10 15
 14 20]",1
2794-1103-0004.png,"[ 6  0  0  1  0  0  1  3  0  0  0  0  0  1  0  0 12  0  2  0  0  0  0  1
  1  0  0  0  0  1  1  5  1  0  0  0  4  0  0  0  0  0  0  0  1  1  0  1
  0  3]",1
1563-2612-0008.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
650-1146-0027.png,"[0 0 0 0 1 0 0 0 2 0 0 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 3 0 0 0 0]",1
376-71-0004.png,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
2795-720-0011.png,"[0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 2 0 0 0 1 0 2 0 0 0 0 1 0 0 0 0 0 1 0 1 1
 0 0 0 0 0 1 0 0 1 0 0 0 0]",1
472-16078-1-224.png,"[0 2 1 1 0 1 0 4 3 2 0 3 2 0 2 4 1 1 0 4 6 1 0 0 1 2 0 2 1 0 1 8 1 1 3 3 2
 0 0 1 2 5 4 1 1 4 1 0 0 4]",1
1346-1073-0016.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0]",1
22-1233-0003.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
82-760-0024.png,"[0 0 0 0 0 1 1 1 0 0 0 3 0 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 3 0 1 1 0 0 1 0 1
 0 0 0 0 0 0 1 0 0 2 0 0 0]",1
2252-2408-0022.png,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0]",1
2029-422-0006.png,"[0 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 2 0 1 1 1 0 0 0 1 1 0 2 0 0 0 1 1 0 0 0 0
 0 0 0 1 0 0 1 0 2 0 0 0 1]",1
317-778-0030.png,"[0 0 0 0 0 1 0 2 1 0 0 0 0 0 0 1 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2
 0 0 0 1 0 0 0 1 0 0 1 0 0]",1
1697-218-0014.png,"[4 0 0 6 0 0 0 0 0 0 1 0 0 1 0 2 2 0 1 1 1 0 2 0 2 1 2 0 1 4 0 0 0 0 2 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 2]",1
801-885-0013.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
377-1493-1-108.png,"[ 2  5 11  5  6  4 10  3  8  6  8  8  3  1 13  4  2  5  5 14  6  4  5  7
  6  9  2  1  2  1  3 17  5  5  3  3  2  3  3  4  2 20 12  4  6  7  1  2
  1  3]",1
401-8385-1-0010.png,"[0 0 4 1 0 0 0 1 0 0 0 6 0 0 1 2 3 2 1 1 3 0 1 1 1 1 0 3 0 0 1 4 1 0 5 2 1
 0 1 0 1 1 0 2 1 3 1 0 0 0]",1
1062-2216-0005.png,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0]",1
1144-2487-0003.png,"[1 0 0 2 0 0 0 1 1 0 0 0 1 0 0 1 0 1 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0
 1 0 0 0 0 0 1 0 2 1 1 0 0]",1
1784-2170-0010.png,"[1 2 0 1 1 1 0 0 1 5 0 1 3 2 2 1 0 0 1 0 0 3 0 0 0 1 5 1 0 3 0 0 1 2 1 2 0
 1 0 0 3 4 1 0 1 3 0 1 0 0]",1
1343-1373-0039.png,"[38  5 10  8  9  8 12 15 12  9  9  8 11 24 15 12 10  8 12 14  5  8 18 13
 12 11 15  8 11 19  9 15 14 16 11 16 14  9  5 16 11  6 11  9 11 11  8  9
 13 20]",1
2227-2261-0018.png,"[0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
2268-1583-0005.png,"[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 2 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1217-1584-0032.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1616-375-0028.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
507-18994-1-304.png,"[ 0  3  5  1  2  3  1  8  2  4  2  2  1  0  1  3  3  2  3  7  3  3  2  4
  3  0  1  6  1  0  2  4  7  4  1  2  2  0  1  1  1 17  7  0  4  4  0  3
  4  3]",1
1459-1326-0004.png,"[20  6 19 11  3  2  6  4  4  7  3  4  4 15  3  9 20 10  7 24 15  6  4  5
 14  7  9 10  6 16  9 12 14  7  4 10  8  3  7  5  5  7 17  7  5  6  6  3
  8 12]",1
2483-2581-0010.png,"[0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 1 2 2 3 0 3 1 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 2 0 0 0 0 0 0 1 1 2]",1
2454-2426-0011.png,"[0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 2 0 0 0 2 2 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1
 0 0 0 0 0 1 0 0 0 0 0 0 1]",1
1900-981-0023.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1720-2725-0023.png,"[1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0]",1
2500-1285-0023.png,"[0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
534-20572-1-0934.png,"[1 0 0 0 0 0 2 1 1 0 1 4 2 0 0 2 2 0 0 1 7 2 1 0 1 0 1 0 0 0 1 2 3 3 1 2 1
 1 0 0 0 0 2 0 0 0 0 0 0 0]",1
1765-2396-0019.png,"[1 0 0 0 0 1 0 1 0 0 0 1 0 0 2 1 2 0 0 0 4 0 3 0 0 1 0 0 1 0 0 0 0 0 1 0 0
 0 0 1 0 0 0 0 0 2 0 0 0 0]",1
2677-1369-0012.png,"[10  5  0 19 10 11  8  9  6 21  3  9  2 12 14  5  4  5 10  9 12  8  5  7
  3  2 18  8  8 21  5  4  4 10  7  9  7  4 10 11  2 12  6 12  3 12  7  5
 21  5]",1
2231-1223-0037.png,"[15  7 31 14  7 15 21 12  6 14 10  8 10 17 14 11  6 13 10 22  8  5 14 36
 18 14 34 16 23 15 13 19  6 10  8 14 15 10 10 25 12 12 22 10 14  9  9 15
 21 23]",1
112-5221-1-0938.png,"[ 5  4 12  8  4  3  6 15  4  2  3  5  5  6  3 11 17 10  3 17  6 10  6  5
 14  4 11 10  8  8  8 12  8  6  4 17  9  7  0  6  2  4  6  2  9  9  7  7
  3 14]",1
427-572-0013.png,"[1 1 2 0 2 1 2 7 0 1 1 1 0 0 2 2 3 0 3 2 2 3 0 0 1 1 0 1 0 0 2 1 2 2 0 0 0
 0 1 2 3 0 1 5 0 3 2 2 0 8]",1
2225-2766-0028.png,"[0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 0
 1 0 1 0 0 0 0 0 2 1 0 0 0]",1
1291-2271-0007.png,"[0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 1 0 0 0 0]",1
289-2038-0009.png,"[0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
2014-1731-0013.png,"[11  4 13  6  4  5  2 14  3  6 10  9  4 12 10 11 13  5  9  5  7  8  3 16
  8  4  9 19  4  6  7  7  5  8  1  5  5  2  2  9  3 10 15  3 11 11  7  4
  3  8]",1
426-924-0028.png,"[1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 1 1 0 0 1 5 0 1 0 0 2 0 0 0 0 1 0 2 0 0 0 0
 0 0 2 0 0 0 0 0 2 0 1 0 0]",1
22-5001-1-0667.png,"[27  8 20 18  3 18 14 14 11 13 13 18 10 16  4 10 14 11 15 14 10 15 12  9
 12  6 17 15 12 19  8 12 10  5  6 22 14  7  5 12 11  9 12 11 10 10  6 11
  8 13]",1
19-279-0044.png,"[15 10 12  8  9 16 10 16  7 15  7  5  6 21 11 17  8 10  7 15  8 10 17 28
 17  7 42 12 13 23  6  8  8 11  6 12 22  6 10 11  8  6 11 14 10  8  8  9
 20 16]",1
8-9-0003.png,"[ 3  2  9  2  4  6  4  6  9  7  3  3  6  7  7  7  8  1  2  5  8  4  6  6
  2  3 22  3  4 18  3  3  7 12 10 10  4  3  7  6  3  2  4  5  0  6  7  5
  5  8]",1
1409-433-0011.png,"[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 1 0 0 0 3 1 1 0 0 1 0 0 1 0 1 0 0 2 0 0 0
 0 1 0 1 0 0 2 0 2 0 1 0 0]",1
1805-1606-0011.png,"[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1]",1
2192-410-0019.png,"[3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 3 1 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0
 0 1 0 0 0 0 0 0 2 0 1 0 2]",1
1874-832-0001.png,"[ 1  2  9  1  0  4  0  2  3  0  0  4  1  2  1  3 12  3  5  6  6  1  4  0
  3  2  1  5  2  2  3  3  6  2  0  1  3  2  0  3  2  6  4  5  1  4  2  3
  0  7]",1
1731-1315-0016.png,"[0 3 2 0 1 0 0 2 3 1 2 2 2 0 2 4 4 4 2 7 4 2 1 2 2 2 9 1 0 0 2 5 1 1 1 4 2
 1 1 1 2 1 0 3 3 4 4 1 1 2]",1
1020-1005-0029.png,"[41  7  9 15  9 13  4 14  7 13 11  4  7 25 12 15 15  9  9 16  7 11 22 13
  9  9 19  9 16 30  5 11  8  4 10  6 22  8 11 12 10 10  9  9  6  7 17 10
 12  6]",1
2176-63-0005.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
2665-407-0011.png,"[3 0 1 0 0 0 0 2 0 0 0 0 0 4 0 0 6 0 0 0 1 0 2 0 2 1 1 0 0 1 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 2]",1
896-2671-0025.png,"[12 12 33 15 12 19 13 11 11 18 16 12  9 11 16 15 11 12 10 13  6 12  5 30
 10 11 20 15 20 13 13 13  6 13 15 14 15 17 11  7 11 21 11 15 15  7 12 16
 19 12]",1
2332-1772-0039.png,"[ 3  2 16  6  0  3  3  6  2  6  4  5  3  7  5  8 11  2  7  4  3  7  3  4
  6  4  2  9  2  6  5  4  3  4  3  5  5  6  1  4  3  5 10  2  3  1  2  4
  1  5]",1
302-16154-1-049.png,"[ 1  4  7  3  1  2 11 12  3  4  7  8  5  2  5  8  6  7 11 15  9  6  3  4
 10  4  1 19  3  0  5 17  5  2  4  5  5  9  2 11  6 14 13  5  7  8  4  6
  2  9]",1
560-219-0017.png,"[2 0 0 1 0 0 0 3 0 1 0 0 0 0 0 2 3 1 0 0 0 1 2 0 6 1 0 0 0 1 0 0 0 0 0 0 3
 0 0 1 2 1 0 1 1 1 3 1 2 3]",1
366-1054-0018.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1368-409-0020.png,"[0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 1 0 0 2 0 1 0 0]",1
470-7818-1-0162.png,"[11  3  8  6  2  0  6  4  5  5  1 16  1  3  3  6 12 10  6  8  9  2  4  7
  6  6  6  5  1  3  3  6  7  3  8 12  5  0  6  4  5  5  6  6  5 10  5  4
  2  4]",1
95-81-1-0339.png,"[ 6  6 15  2  2  5 10 12  9 11  1  7  8  8  4  9 13 14  7  4  8  7  8  7
  6  9 12 12  6  6 12 10  6  8  4 12  5  6  4  8  2 10  6  7  7  9  9  0
  6  9]",0
620-2173-0060.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1]",1
213-2276-0013.png,"[1 0 0 0 0 3 0 2 0 0 1 0 0 0 1 2 3 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0
 0 0 0 0 0 0 0 0 2 0 0 0 1]",1
1822-2336-0007.png,"[ 1  8  2  1  3  4  2  2  5  2  2  1  6  1  4  3  1  2  2  2  2  5  2  0
  0  3  3  4  7  0  4  1  1  7  7  2  4  2  2  3  4  8  2 11  1  3  5  4
  1  1]",1
125-884-0023.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
2321-1706-0010.png,"[1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 2 0 1 0 4 0 0 0 0 0 0 4 0 0 0 0 3
 0 0 0 0 0 0 0 0 1 0 0 0 2]",1
1959-1982-0052.png,"[15  7  9  3  9  9  7 18 17 20  8  4  8 11 12 21 19  3  5  9 10 11 11  8
  5  1 31 14  8 26  6  4  5  8 11  9 16  9 12  8  9  9 11 13  9  6 14  3
 24  6]",1
2297-2714-0032.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1990-469-0010.png,"[ 2  3 11  1  2  8  7  9  5  7  0 10  7  5  5  6 10  5  4  8 12  1  9  7
  6  6  5  6  3  2  4 11  9  2  3 14  6  4  5  2  5  4  7 13  4 11  5  5
  2  9]",1
1455-133-0045.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1884-1765-0002.png,"[12  6 29  9  4  4 10 11  5  6  4  5  7 14  7  6 23  6  5 17  2  4  3 17
 41  4  3 20  2  3  5 16  7  8  3 12  5  7  0 12  5  4 11  4 10  3  3  5
  1 18]",1
1879-2244-0013.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
768-1132-0033.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
324-18502-1-085.png,"[ 1  1  0  1  2  3  1  5  2  2  1  8  0  2  3  6  2  0  4  1  7  1  3  2
  1  1  6  0  2  1  4  0  5  6  2  4  2  4  1  4  2  0  0  2  0 10  2  4
  1  1]",1
2196-1105-0022.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
33-1126-0018.png,"[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 5 2 1 0 0 1 0 3 0 3 0 1 0 0 2 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 1 0 0 0 0]",1
2734-174-0019.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1188-899-0002.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
2015-2382-0008.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",1
1669-1989-0028.png,"[ 9  7 19  8  8 11  6 15  4 20 12  9  3 13  7  8 13  8  7 12  3 10  9  7
  5  8 25 14  8 10  4 13 10  9  6 11 10  7  6 16  5  8 17  9  5  9  5  8
 15 12]",1
844-2106-0010.png,"[2 0 0 1 0 0 1 3 0 0 0 1 0 0 0 3 4 0 0 1 2 0 3 0 4 0 0 0 0 0 1 0 2 0 1 0 2
 0 1 0 1 0 0 0 0 2 1 0 0 2]",1
944-2056-0008.png,"[1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 1 5 0 4 1 1 1 3 0 0 1 0 0 1 0 0 0 0 1 0 0 2
 0 0 0 0 0 0 1 0 0 0 0 0 1]",1
164-16527-1-097.png,"[0 0 0 1 0 0 0 2 0 0 0 2 0 1 0 0 0 0 0 0 6 1 1 0 0 1 1 1 0 0 0 0 2 1 2 4 0
 0 4 4 1 0 0 2 0 7 0 0 0 1]",1
